start_time,total_flight_time,total_flight_distance,is_collided,safety_ratio_agent,average_planning_time,min_planning_time,max_planning_time,initial_traj_planning_time,obstacle_prediction_time,goal_planning_time,lsc_generation_time,sfc_generation_time,traj_optimization_time,mission_file_name,world_file_name,planner_mode,prediction_mode,initial_traj_mode,slack_mode,goal_mode,world_dimension,dt,horizon,N_constraint_segments
1688495437.209523799,35,152.393,0,1.0557,0.0138349,0.00589054,0.0850778,1.34626e-06,3.13674e-05,0.00413842,6.11358e-05,0.000828665,0.00875399,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_20.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495487.919450045,35.2,160.931,0,1.04234,0.014032,0.00605496,0.0853116,1.30522e-06,3.12412e-05,0.00413028,6.10652e-05,0.000786599,0.00900155,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_21.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495539.672973771,32.4,150.726,0,1.02654,0.0138145,0.00546609,0.0799543,1.33402e-06,3.10625e-05,0.00398799,6.21912e-05,0.000737012,0.00897515,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_22.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495586.604878418,34.2,144.342,0,1.04628,0.0121839,0.00530215,0.10992,9.75306e-07,2.60721e-05,0.00375418,5.30352e-05,0.000668384,0.00766665,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_23.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495630.106068267,40.6,139.343,0,1.11045,0.012292,0.00540568,0.0904705,1.29832e-06,3.06121e-05,0.00275731,6.04288e-05,0.000768466,0.00865493,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_24.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495682.386020810,33,135.559,0,1.08094,0.0122438,0.00538047,0.0863348,1.31537e-06,3.07343e-05,0.00289283,5.89209e-05,0.000777056,0.00846374,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_25.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495724.937694992,40.4,144.37,0,1.10758,0.0173042,0.00538863,0.148368,1.64403e-06,3.50638e-05,0.00513666,7.24096e-05,0.000952629,0.0110819,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_26.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495797.515518605,31.2,139.761,0,1.02573,0.0137134,0.00572366,0.0781801,1.4099e-06,3.15358e-05,0.00331794,6.16413e-05,0.000810458,0.00947062,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_27.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495842.513911316,32.2,133.977,0,1.08192,0.012644,0.00499664,0.0799988,1.32382e-06,3.06208e-05,0.00310984,5.96873e-05,0.000733296,0.0086907,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_28.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495885.140688754,34.6,160.113,0,1.08126,0.0130959,0.00523994,0.0778886,1.219e-06,2.88934e-05,0.00334097,6.07096e-05,0.000778144,0.00886819,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_29.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495932.412413326,27.4,131.831,0,1.03538,0.0108841,0.00521881,0.0848629,1.01387e-06,2.54821e-05,0.00289849,5.3046e-05,0.000631143,0.00726063,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_3.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688495964.335553660,36.8,120.375,0,1.03946,0.0128275,0.00597443,0.0649953,1.37154e-06,3.0814e-05,0.00297283,6.09781e-05,0.000753645,0.00898865,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_4.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688496013.884921368,36.4,158.399,0,1.06871,0.0130708,0.0058496,0.0625137,1.38293e-06,3.05972e-05,0.00365372,5.97251e-05,0.000759085,0.00854657,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_5.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688496063.810210201,36.8,132.129,0,1.05823,0.012712,0.00551852,0.0640667,1.3525e-06,3.09218e-05,0.00319033,5.94973e-05,0.000773489,0.00863711,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_6.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688496112.912922057,36,135.876,0,1.14203,0.0132117,0.00531442,0.107214,1.3898e-06,3.06407e-05,0.00357505,6.06524e-05,0.000780279,0.00874475,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_7.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688496162.804132863,35.6,155.328,0,1.06084,0.0125926,0.00492415,0.0620967,1.45032e-06,3.05748e-05,0.00326181,5.93752e-05,0.000769422,0.00845101,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_8.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688496209.928454598,36.8,161.731,0,1.02636,0.013349,0.0050235,0.0909159,1.3932e-06,3.01325e-05,0.00371686,6.05389e-05,0.00074235,0.00877912,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_20_9.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
